Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),
2024-10-06 8:08:10,19430,4.71,188.37,-33418.45,1738
2024-10-06 8:08:11,19395,4.71,188.01,-33391.79,1739
2024-10-06 8:08:12,19362,4.71,187.67,-33366.62,1740
2024-10-06 8:08:13,19328,4.71,187.32,-33340.64,1741
2024-10-06 8:08:14,19295,4.71,186.99,-33315.39,1742
2024-10-06 8:08:15,19263,4.71,186.66,-33290.89,1743
2024-10-06 8:08:16,19233,4.71,186.35,-33267.88,1744
2024-10-06 8:08:17,19195,4.71,185.96,-33238.7,1745
2024-10-06 8:08:18,19161,4.71,185.61,-33212.53,1746
2024-10-06 8:08:19,19137,4.71,185.37,-33194.05,1747
2024-10-06 8:08:20,19103,4.71,185.02,-33167.83,1748
2024-10-06 8:08:21,19068,4.71,184.66,-33140.79,1749
2024-10-06 8:08:22,19034,4.71,184.32,-33114.5,1750
2024-10-06 8:08:23,19001,4.7,183.98,-33088.94,1751
2024-10-06 8:08:24,18972,4.7,183.68,-33066.44,1752
2024-10-06 8:08:25,18938,4.7,183.33,-33040.05,1753
2024-10-06 8:08:26,18904,4.7,182.99,-33013.6,1754
2024-10-06 8:08:27,18870,4.69,182.64,-32987.12,1755
2024-10-06 8:08:28,18837,4.7,182.3,-32961.38,1756
2024-10-06 8:08:29,18803,4.69,181.95,-32934.82,1757
2024-10-06 8:08:30,18773,4.68,181.65,-32911.36,1758
2024-10-06 8:08:31,18741,4.68,181.32,-32886.29,1759
2024-10-06 8:08:32,18717,4.68,181.07,-32867.47,1760
2024-10-06 8:08:33,18683,4.67,180.73,-32840.78,1761
2024-10-06 8:08:34,18653,4.67,180.42,-32817.18,1762
2024-10-06 8:08:35,18621,4.67,180.09,-32792,1763
2024-10-06 8:08:36,18590,4.67,179.77,-32767.55,1764
2024-10-06 8:08:37,18559,4.67,179.46,-32743.08,1765
2024-10-06 8:08:38,18529,4.67,179.15,-32719.36,1766
2024-10-06 8:08:39,18493,4.67,178.78,-32690.86,1767
2024-10-06 8:08:40,18465,4.67,178.5,-32668.66,1768
2024-10-06 8:08:41,18430,4.67,178.14,-32640.88,1769
2024-10-06 8:08:42,18400,4.67,177.83,-32617.03,1770
2024-10-06 8:08:43,18369,4.67,177.51,-32592.36,1771
2024-10-06 8:08:44,18340,4.66,177.22,-32569.23,1772
2024-10-06 8:08:45,18306,4.66,176.87,-32542.09,1773
2024-10-06 8:08:46,18277,4.66,176.57,-32518.91,1774
2024-10-06 8:08:47,18248,4.65,176.28,-32495.71,1775
2024-10-06 8:08:48,18209,4.65,175.88,-32464.45,1776
2024-10-06 8:08:49,18175,4.65,175.53,-32437.15,1777
2024-10-06 8:08:50,18145,4.64,175.22,-32413.03,1778
2024-10-06 8:08:51,18112,4.64,174.89,-32386.46,1779
2024-10-06 8:08:52,18075,4.64,174.51,-32356.63,1780
2024-10-06 8:08:53,18040,4.64,174.15,-32328.35,1781
2024-10-06 8:08:54,18009,4.63,173.83,-32303.28,1782
2024-10-06 8:08:55,17978,4.63,173.52,-32278.17,1783
2024-10-06 8:08:56,17939,4.62,173.12,-32246.52,1784
2024-10-06 8:08:57,17899,4.62,172.71,-32214,1785
2024-10-06 8:08:58,17862,4.62,172.33,-32183.88,1786
2024-10-06 8:08:59,17827,4.62,171.97,-32155.34,1787
2024-10-06 8:09:00,17792,4.61,171.61,-32126.76,1788
2024-10-06 8:09:01,17754,4.61,171.22,-32095.67,1789
2024-10-06 8:09:02,17717,4.61,170.85,-32065.34,1790
2024-10-06 8:09:03,17674,4.61,170.41,-32030.04,1791
2024-10-06 8:09:04,17635,4.61,170.01,-31997.95,1792
2024-10-06 8:09:05,17597,4.61,169.62,-31966.64,1793
2024-10-06 8:09:06,17556,4.61,169.2,-31932.79,1794
2024-10-06 8:09:07,17512,4.6,168.75,-31896.4,1795
2024-10-06 8:09:08,17478,4.61,168.4,-31868.22,1796
2024-10-06 8:09:09,17434,4.6,167.95,-31831.69,1797
2024-10-06 8:09:10,17396,4.6,167.56,-31800.09,1798
2024-10-06 8:09:11,17352,4.6,167.11,-31763.42,1799
2024-10-06 8:09:12,17311,4.6,166.69,-31729.17,1800
2024-10-06 8:09:13,17270,4.6,166.27,-31694.87,1801
2024-10-06 8:09:14,17233,4.6,165.9,-31663.87,1802
2024-10-06 8:09:15,17189,4.59,165.45,-31626.92,1803
2024-10-06 8:09:17,17144,4.59,164.99,-31589.06,1804
2024-10-06 8:09:18,17108,4.59,164.62,-31558.7,1805
2024-10-06 8:09:19,17065,4.58,164.18,-31522.39,1806
2024-10-06 8:09:20,17021,4.58,163.73,-31485.14,1807
2024-10-06 8:09:21,16981,4.57,163.32,-31451.21,1808
2024-10-06 8:09:22,16937,4.57,162.87,-31413.82,1809
2024-10-06 8:09:23,16896,4.57,162.45,-31378.91,1810
2024-10-06 8:09:24,16849,4.56,161.97,-31338.8,1811
2024-10-06 8:09:25,16809,4.55,161.56,-31304.59,1812
2024-10-06 8:09:26,16762,4.55,161.08,-31264.31,1813
2024-10-06 8:09:27,16722,4.54,160.67,-31229.96,1814
2024-10-06 8:09:28,16679,4.53,160.23,-31192.97,1815
2024-10-06 8:09:29,16633,4.53,159.76,-31153.3,1816
2024-10-06 8:09:30,16588,4.53,159.3,-31114.41,1817
2024-10-06 8:09:31,16544,4.52,158.85,-31076.3,1818
2024-10-06 8:09:32,16495,4.52,158.35,-31033.76,1819
2024-10-06 8:09:33,16454,4.51,157.93,-30998.1,1820
2024-10-06 8:09:34,16407,4.51,157.45,-30957.12,1821
2024-10-06 8:09:35,16363,4.51,157,-30918.66,1822
2024-10-06 8:09:36,16316,4.5,156.52,-30877.5,1823
2024-10-06 8:09:37,16273,4.5,156.08,-30839.76,1824
2024-10-06 8:09:38,16226,4.49,155.6,-30798.41,1825
2024-10-06 8:09:39,16183,4.49,155.16,-30760.49,1826
2024-10-06 8:09:40,16136,4.49,154.68,-30718.96,1827
2024-10-06 8:09:41,16094,4.48,154.25,-30681.76,1828
2024-10-06 8:09:42,16048,4.48,153.78,-30640.93,1829
2024-10-06 8:09:43,16004,4.48,153.33,-30601.79,1830
2024-10-06 8:09:44,15959,4.46,152.87,-30561.66,1831
2024-10-06 8:09:45,15916,4.46,152.43,-30523.24,1832
2024-10-06 8:09:46,15875,4.45,152.01,-30486.52,1833
2024-10-06 8:09:47,15831,4.45,151.56,-30447.02,1834
2024-10-06 8:09:48,15797,4.45,151.21,-30416.45,1835
2024-10-06 8:09:49,15751,4.44,150.74,-30375,1836
2024-10-06 8:09:50,15710,4.44,150.32,-30337.97,1837
2024-10-06 8:09:51,15677,4.44,149.98,-30308.11,1838
2024-10-06 8:09:52,15631,4.44,149.51,-30266.39,1839
2024-10-06 8:09:53,15590,4.44,149.09,-30229.14,1840
2024-10-06 8:09:54,15555,4.44,148.73,-30197.26,1841
2024-10-06 8:09:55,15515,4.44,148.32,-30160.77,1842
2024-10-06 8:09:56,15473,4.44,147.89,-30122.37,1843
2024-10-06 8:09:57,15430,4.43,147.45,-30082.97,1844
2024-10-06 8:09:58,15388,4.43,147.03,-30044.39,1845
2024-10-06 8:09:59,15345,4.43,146.59,-30004.81,1846
2024-10-06 8:10:00,15313,4.43,146.26,-29975.29,1847
2024-10-06 8:10:01,15266,4.42,145.78,-29931.86,1848
2024-10-06 8:10:02,15232,4.42,145.43,-29900.37,1849
2024-10-06 8:10:03,15195,4.42,145.05,-29866.03,1850
2024-10-06 8:10:04,15155,4.42,144.64,-29828.84,1851
2024-10-06 8:10:05,15117,4.41,144.25,-29793.43,1852
2024-10-06 8:10:06,15078,4.41,143.85,-29757.01,1853
2024-10-06 8:10:07,15042,4.41,143.49,-29723.33,1854
2024-10-06 8:10:08,15003,4.41,143.09,-29686.78,1855
2024-10-06 8:10:09,14963,4.4,142.68,-29649.19,1856
2024-10-06 8:10:10,14931,4.4,142.35,-29619.07,1857
2024-10-06 8:10:11,14891,4.4,141.94,-29581.34,1858
2024-10-06 8:10:12,14858,4.4,141.6,-29550.16,1859
2024-10-06 8:10:13,14821,4.39,141.23,-29515.13,1860
2024-10-06 8:10:14,14785,4.39,140.86,-29480.97,1861
2024-10-06 8:10:15,14745,4.39,140.45,-29442.94,1862
2024-10-06 8:10:16,14705,4.39,140.04,-29404.83,1863
2024-10-06 8:10:17,14673,4.39,139.71,-29374.28,1864
2024-10-06 8:10:18,14630,4.38,139.27,-29333.14,1865
2024-10-06 8:10:19,14603,4.38,139,-29307.27,1866
2024-10-06 8:10:20,14558,4.38,138.54,-29264.05,1867
2024-10-06 8:10:21,14527,4.38,138.22,-29234.21,1868
2024-10-06 8:10:22,14482,4.38,137.76,-29190.8,1869
2024-10-06 8:10:23,14446,4.37,137.39,-29156.01,1870
2024-10-06 8:10:24,14404,4.37,136.96,-29115.31,1871
2024-10-06 8:10:25,14372,4.37,136.63,-29084.25,1872
2024-10-06 8:10:27,14328,4.36,136.18,-29041.44,1873
2024-10-06 8:10:28,14287,4.35,135.76,-29001.46,1874
2024-10-06 8:10:29,14247,4.35,135.36,-28962.35,1875
2024-10-06 8:10:30,14212,4.35,135,-28928.07,1876
2024-10-06 8:10:31,14176,4.35,134.63,-28892.73,1877
2024-10-06 8:10:32,14139,4.34,134.25,-28856.34,1878
2024-10-06 8:10:33,14103,4.34,133.88,-28820.86,1879
2024-10-06 8:10:34,14066,4.34,133.5,-28784.31,1880
2024-10-06 8:10:35,14032,4.34,133.16,-28750.66,1881
2024-10-06 8:10:36,13990,4.34,132.73,-28708.99,1882
2024-10-06 8:10:37,13956,4.33,132.38,-28675.2,1883
2024-10-06 8:10:38,13913,4.33,131.94,-28632.35,1884
2024-10-06 8:10:39,13873,4.33,131.53,-28592.41,1885
2024-10-06 8:10:40,13833,4.33,131.12,-28552.36,1886
2024-10-06 8:10:41,13796,4.32,130.74,-28515.23,1887
2024-10-06 8:10:42,13755,4.32,130.32,-28474.01,1888
2024-10-06 8:10:43,13719,4.32,129.96,-28437.72,1889
2024-10-06 8:10:44,13671,4.32,129.46,-28389.22,1890
2024-10-06 8:10:45,13634,4.32,129.09,-28351.75,1891
2024-10-06 8:10:46,13590,4.31,128.64,-28307.06,1892
2024-10-06 8:10:47,13555,4.31,128.28,-28271.44,1893
2024-10-06 8:10:48,13510,4.31,127.82,-28225.53,1894
2024-10-06 8:10:49,13468,4.31,127.39,-28182.57,1895
2024-10-06 8:10:50,13421,4.3,126.91,-28134.37,1896
2024-10-06 8:10:51,13382,4.3,126.51,-28094.26,1897
2024-10-06 8:10:52,13337,4.3,126.05,-28047.88,1898
2024-10-06 8:10:53,13300,4.3,125.67,-28009.63,1899
2024-10-06 8:10:54,13257,4.29,125.23,-27965.09,1900
2024-10-06 8:10:55,13219,4.29,124.84,-27925.62,1901
2024-10-06 8:10:56,13176,4.29,124.4,-27880.85,1902
2024-10-06 8:10:57,13134,4.29,123.97,-27837,1903
2024-10-06 8:10:58,13093,4.29,123.55,-27794.09,1904
2024-10-06 8:10:59,13050,4.29,123.11,-27748.98,1905
2024-10-06 8:11:00,13011,4.29,122.71,-27707.95,1906
2024-10-06 8:11:01,12967,4.28,122.26,-27661.54,1907
2024-10-06 8:11:02,12921,4.28,121.79,-27612.9,1908
2024-10-06 8:11:03,12883,4.28,121.4,-27572.6,1909
2024-10-06 8:11:04,12839,4.28,120.95,-27525.82,1910
2024-10-06 8:11:05,12797,4.28,120.52,-27481.04,1911
2024-10-06 8:11:06,12751,4.28,120.05,-27431.87,1912
2024-10-06 8:11:07,12709,4.27,119.62,-27386.85,1913
2024-10-06 8:11:08,12661,4.27,119.13,-27335.24,1914
2024-10-06 8:11:09,12616,4.27,118.67,-27286.72,1915
2024-10-06 8:11:10,12573,4.27,118.23,-27240.22,1916
2024-10-06 8:11:11,12525,4.27,117.74,-27188.17,1917
2024-10-06 8:11:12,12483,4.25,117.31,-27142.49,1918
2024-10-06 8:11:13,12438,4.26,116.85,-27093.4,1919
2024-10-06 8:11:14,12403,4.25,116.5,-27055.13,1920
2024-10-06 8:11:15,12360,4.25,116.06,-27007.98,1921
2024-10-06 8:11:16,12322,4.25,115.67,-26966.21,1922
2024-10-06 8:11:17,12281,4.25,115.25,-26921.02,1923
2024-10-06 8:11:18,12246,4.25,114.89,-26882.35,1924
2024-10-06 8:11:19,12206,4.25,114.48,-26838.05,1925
2024-10-06 8:11:20,12171,4.24,114.12,-26799.18,1926
2024-10-06 8:11:21,12128,4.24,113.68,-26751.31,1927
2024-10-06 8:11:22,12095,4.25,113.34,-26714.48,1928
2024-10-06 8:11:23,12049,4.24,112.87,-26663,1929
2024-10-06 8:11:24,12016,4.24,112.54,-26625.97,1930
2024-10-06 8:11:25,11975,4.24,112.12,-26579.86,1931
2024-10-06 8:11:26,11939,4.24,111.75,-26539.25,1932
2024-10-06 8:11:27,11898,4.23,111.33,-26492.89,1933
2024-10-06 8:11:28,11860,4.23,110.94,-26449.81,1934
2024-10-06 8:11:29,11819,4.23,110.52,-26403.2,1935
2024-10-06 8:11:30,11778,4.23,110.1,-26356.45,1936
2024-10-06 8:11:31,11747,4.23,109.79,-26321.03,1937
2024-10-06 8:11:32,11701,4.23,109.32,-26268.32,1938
2024-10-06 8:11:33,11669,4.23,108.99,-26231.55,1939
2024-10-06 8:11:34,11629,4.23,108.58,-26185.47,1940
2024-10-06 8:11:35,11588,4.23,108.16,-26138.12,1941
2024-10-06 8:11:37,11542,4.23,107.69,-26084.81,1942
2024-10-06 8:11:38,11504,4.23,107.3,-26040.66,1943
2024-10-06 8:11:39,11461,4.22,106.86,-25990.55,1944
2024-10-06 8:11:40,11419,4.22,106.43,-25941.45,1945
2024-10-06 8:11:41,11375,4.22,105.98,-25889.87,1946
2024-10-06 8:11:42,11333,4.22,105.55,-25840.47,1947
2024-10-06 8:11:43,11291,4.22,105.12,-25790.93,1948
2024-10-06 8:11:44,11253,4.22,104.73,-25745.99,1949
2024-10-06 8:11:45,11214,4.22,104.33,-25699.72,1950
2024-10-06 8:11:46,11176,4.22,103.95,-25654.51,1951
2024-10-06 8:11:47,11132,4.21,103.5,-25602.02,1952
2024-10-06 8:11:48,11098,4.22,103.15,-25561.34,1953
2024-10-06 8:11:49,11059,4.21,102.75,-25514.56,1954
2024-10-06 8:11:50,11022,4.21,102.37,-25470.04,1955
2024-10-06 8:11:51,10986,4.21,102,-25426.61,1956
2024-10-06 8:11:52,10954,4.21,101.68,-25387.92,1957
2024-10-06 8:11:53,10916,4.21,101.29,-25341.84,1958
2024-10-06 8:11:54,10879,4.21,100.91,-25296.86,1959
2024-10-06 8:11:55,10846,4.21,100.57,-25256.63,1960
2024-10-06 8:11:56,10813,4.21,100.23,-25216.31,1961
2024-10-06 8:11:57,10775,4.2,99.84,-25169.75,1962
2024-10-06 8:11:58,10739,4.2,99.48,-25125.52,1963
2024-10-06 8:11:59,10709,4.2,99.17,-25088.57,1964
2024-10-06 8:12:00,10668,4.2,98.75,-25037.94,1965
2024-10-06 8:12:01,10633,4.2,98.39,-24994.58,1966
2024-10-06 8:12:02,10595,4.2,98,-24947.4,1967
2024-10-06 8:12:03,10568,4.2,97.73,-24913.77,1968
2024-10-06 8:12:04,10529,4.2,97.33,-24865.1,1969
2024-10-06 8:12:05,10501,4.2,97.04,-24830.05,1970
2024-10-06 8:12:06,10465,4.19,96.67,-24784.89,1971
2024-10-06 8:12:07,10428,4.19,96.3,-24738.34,1972
2024-10-06 8:12:08,10386,4.19,95.87,-24685.33,1973
2024-10-06 8:12:09,10360,4.19,95.6,-24652.44,1974
2024-10-06 8:12:10,10318,4.19,95.17,-24599.15,1975
2024-10-06 8:12:11,10290,4.19,94.88,-24563.54,1976
2024-10-06 8:12:12,10256,4.19,94.54,-24520.18,1977
2024-10-06 8:12:13,10227,4.19,94.24,-24483.1,1978
2024-10-06 8:12:14,10196,4.19,93.92,-24443.37,1979
2024-10-06 8:12:15,10165,4.19,93.61,-24403.55,1980
2024-10-06 8:12:16,10135,4.19,93.3,-24364.91,1981
2024-10-06 8:12:17,10103,4.18,92.97,-24323.61,1982
2024-10-06 8:12:18,10078,4.18,92.72,-24291.25,1983
2024-10-06 8:12:19,10046,4.18,92.39,-24249.76,1984
2024-10-06 8:12:20,10012,4.18,92.04,-24205.54,1985
2024-10-06 8:12:21,9978,4.18,91.69,-24161.21,1986
2024-10-06 8:12:22,9945,4.18,91.36,-24118.06,1987
2024-10-06 8:12:23,9909,4.18,90.99,-24070.86,1988
2024-10-06 8:12:24,9872,4.18,90.61,-24022.2,1989
2024-10-06 8:12:25,9849,4.18,90.37,-23991.88,1990
2024-10-06 8:12:26,9810,4.18,89.97,-23940.33,1991
2024-10-06 8:12:27,9772,4.18,89.59,-23889.95,1992
2024-10-06 8:12:28,9736,4.18,89.22,-23842.07,1993
2024-10-06 8:12:29,9703,4.19,88.88,-23798.06,1994
2024-10-06 8:12:30,9665,4.19,88.49,-23747.22,1995
2024-10-06 8:12:31,9633,4.19,88.16,-23704.29,1996
2024-10-06 8:12:32,9591,4.2,87.73,-23647.76,1997
2024-10-06 8:12:33,9553,4.2,87.35,-23596.45,1998
2024-10-06 8:12:34,9517,4.2,86.98,-23547.68,1999
2024-10-06 8:12:35,9487,4.2,86.67,-23506.93,2000
2024-10-06 8:12:36,9450,4.2,86.29,-23456.52,2001
2024-10-06 8:12:37,9420,4.2,85.99,-23415.54,2002
2024-10-06 8:12:38,9390,4.2,85.68,-23374.45,2003
2024-10-06 8:12:39,9357,4.2,85.34,-23329.12,2004
2024-10-06 8:12:40,9321,4.21,84.97,-23279.52,2005
2024-10-06 8:12:41,9291,4.21,84.67,-23238.08,2006
2024-10-06 8:12:42,9250,4.21,84.25,-23181.26,2007
2024-10-06 8:12:43,9218,4.21,83.92,-23136.77,2008
2024-10-06 8:12:44,9186,4.2,83.59,-23092.15,2009
2024-10-06 8:12:45,9148,4.21,83.2,-23039.01,2010
2024-10-06 8:12:47,9114,4.21,82.86,-22991.31,2011
2024-10-06 8:12:48,9082,4.21,82.53,-22946.29,2012
2024-10-06 8:12:49,9049,4.22,82.19,-22899.72,2013
2024-10-06 8:12:50,9021,4.22,81.9,-22860.1,2014
2024-10-06 8:12:51,8988,4.22,81.57,-22813.27,2015
2024-10-06 8:12:52,8954,4.22,81.22,-22764.88,2016
2024-10-06 8:12:53,8925,4.23,80.92,-22723.5,2017
2024-10-06 8:12:54,8892,4.22,80.59,-22676.26,2018
2024-10-06 8:12:55,8866,4.23,80.32,-22638.95,2019
2024-10-06 8:12:56,8831,4.23,79.96,-22588.58,2020
2024-10-06 8:12:57,8795,4.23,79.59,-22536.6,2021
2024-10-06 8:12:58,8769,4.23,79.33,-22498.96,2022
2024-10-06 8:12:59,8735,4.23,78.98,-22449.58,2023
2024-10-06 8:13:00,8703,4.23,78.65,-22402.98,2024
2024-10-06 8:13:01,8669,4.24,78.3,-22353.31,2025
2024-10-06 8:13:02,8637,4.24,77.98,-22306.42,2026
2024-10-06 8:13:03,8610,4.25,77.7,-22266.74,2027
2024-10-06 8:13:04,8581,4.25,77.4,-22224.02,2028
2024-10-06 8:13:05,8551,4.25,77.1,-22179.7,2029
2024-10-06 8:13:06,8513,4.27,76.71,-22123.37,2030
2024-10-06 8:13:07,8477,4.26,76.34,-22069.82,2031
2024-10-06 8:13:08,8441,4.27,75.97,-22016.09,2032
2024-10-06 8:13:09,8413,4.28,75.69,-21974.17,2033
2024-10-06 8:13:10,8374,4.28,75.29,-21915.59,2034
2024-10-06 8:13:11,8338,4.28,74.92,-21861.33,2035
2024-10-06 8:13:12,8303,4.29,74.56,-21808.38,2036
2024-10-06 8:13:13,8268,4.29,74.2,-21755.27,2037
2024-10-06 8:13:14,8233,4.29,73.85,-21701.96,2038
2024-10-06 8:13:15,8197,4.29,73.48,-21646.94,2039
2024-10-06 8:13:16,8164,4.29,73.14,-21596.33,2040
2024-10-06 8:13:17,8128,4.3,72.77,-21540.93,2041
2024-10-06 8:13:18,8099,4.3,72.47,-21496.16,2042
2024-10-06 8:13:19,8061,4.3,72.09,-21437.3,2043
2024-10-06 8:13:20,8032,4.31,71.79,-21392.23,2044
2024-10-06 8:13:21,7998,4.31,71.44,-21339.22,2045
2024-10-06 8:13:22,7964,4.32,71.09,-21286.02,2046
2024-10-06 8:13:23,7928,4.32,70.73,-21229.5,2047
2024-10-06 8:13:24,7891,4.32,70.35,-21171.18,2048
2024-10-06 8:13:25,7853,4.32,69.96,-21111.06,2049
2024-10-06 8:13:26,7817,4.33,69.59,-21053.89,2050
2024-10-06 8:13:27,7781,4.33,69.22,-20996.51,2051
2024-10-06 8:13:28,7742,4.33,68.82,-20934.11,2052
2024-10-06 8:13:29,7706,4.34,68.45,-20876.26,2053
2024-10-06 8:13:30,7677,4.34,68.16,-20829.52,2054
2024-10-06 8:13:31,7648,4.35,67.86,-20782.63,2055
2024-10-06 8:13:32,7610,4.35,67.47,-20720.97,2056
2024-10-06 8:13:33,7565,4.36,67.01,-20647.61,2057
2024-10-06 8:13:34,7527,4.37,66.62,-20585.4,2058
2024-10-06 8:13:35,7485,4.37,66.19,-20516.35,2059
2024-10-06 8:13:36,7451,4.38,65.85,-20460.21,2060
2024-10-06 8:13:37,7414,4.39,65.47,-20398.89,2061
2024-10-06 8:13:38,7378,4.39,65.1,-20338.98,2062
2024-10-06 8:13:39,7342,4.4,64.73,-20278.84,2063
2024-10-06 8:13:40,7305,4.4,64.35,-20216.78,2064
2024-10-06 8:13:41,7278,4.42,64.08,-20171.33,2065
2024-10-06 8:13:42,7241,4.42,63.7,-20108.83,2066
2024-10-06 8:13:43,7206,4.43,63.34,-20049.46,2067
2024-10-06 8:13:44,7171,4.43,62.98,-19989.87,2068
2024-10-06 8:13:45,7140,4.44,62.67,-19936.89,2069
2024-10-06 8:13:46,7101,4.45,62.27,-19869.96,2070
2024-10-06 8:13:47,7063,4.45,61.88,-19804.47,2071
2024-10-06 8:13:48,7029,4.46,61.53,-19745.63,2072
2024-10-06 8:13:49,6986,4.48,61.09,-19670.88,2073
2024-10-06 8:13:50,6953,4.49,60.75,-19613.27,2074
2024-10-06 8:13:51,6912,4.49,60.33,-19541.37,2075
2024-10-06 8:13:52,6878,4.51,59.99,-19481.49,2076
2024-10-06 8:13:53,6842,4.51,59.62,-19417.82,2077
2024-10-06 8:13:54,6803,4.52,59.22,-19348.54,2078
2024-10-06 8:13:55,6770,4.53,58.88,-19289.67,2079
2024-10-06 8:13:56,6731,4.54,58.48,-19219.79,2080
2024-10-06 8:13:58,6694,4.55,58.1,-19153.19,2081
2024-10-06 8:13:59,6654,4.56,57.7,-19080.86,2082
2024-10-06 8:14:00,6620,4.57,57.35,-19019.11,2083
2024-10-06 8:14:01,6584,4.59,56.98,-18953.43,2084
2024-10-06 8:14:02,6546,4.6,56.59,-18883.79,2085
2024-10-06 8:14:03,6509,4.61,56.21,-18815.67,2086
2024-10-06 8:14:04,6475,4.62,55.86,-18752.8,2087
2024-10-06 8:14:05,6437,4.63,55.48,-18682.21,2088
2024-10-06 8:14:06,6400,4.65,55.1,-18613.15,2089
2024-10-06 8:14:07,6362,4.66,54.71,-18541.88,2090
2024-10-06 8:14:08,6324,4.67,54.32,-18470.28,2091
2024-10-06 8:14:09,6289,4.7,53.96,-18404.01,2092
2024-10-06 8:14:10,6248,4.71,53.54,-18326.02,2093
2024-10-06 8:14:11,6213,4.73,53.18,-18259.1,2094
2024-10-06 8:14:12,6170,4.74,52.74,-18176.48,2095
2024-10-06 8:14:13,6132,4.76,52.36,-18103.07,2096
2024-10-06 8:14:14,6095,4.78,51.98,-18031.23,2097
2024-10-06 8:14:15,6055,4.81,51.57,-17953.17,2098
2024-10-06 8:14:16,6015,4.83,51.16,-17874.7,2099
2024-10-06 8:14:17,5968,4.84,50.68,-17781.95,2100
2024-10-06 8:14:18,5928,4.86,50.27,-17702.55,2101
2024-10-06 8:14:19,5886,4.88,49.84,-17618.71,2102
2024-10-06 8:14:20,5851,4.9,49.48,-17548.47,2103
2024-10-06 8:14:21,5807,4.92,49.03,-17459.69,2104
2024-10-06 8:14:22,5769,4.94,48.64,-17382.57,2105
2024-10-06 8:14:23,5728,4.96,48.22,-17298.9,2106
2024-10-06 8:14:24,5684,4.97,47.77,-17208.57,2107
2024-10-06 8:14:25,5643,4.99,47.35,-17123.89,2108
2024-10-06 8:14:26,5597,5.01,46.88,-17028.29,2109
2024-10-06 8:14:27,5558,5.04,46.49,-16946.73,2110
2024-10-06 8:14:28,5517,5.05,46.07,-16860.49,2111
2024-10-06 8:14:29,5474,5.07,45.63,-16769.49,2112
2024-10-06 8:14:30,5436,5.09,45.24,-16688.58,2113
2024-10-06 8:14:31,5397,5.11,44.84,-16605.06,2114
2024-10-06 8:14:32,5358,5.14,44.44,-16521.06,2115
2024-10-06 8:14:33,5314,5.16,43.99,-16425.69,2116
2024-10-06 8:14:34,5277,5.18,43.61,-16345,2117
2024-10-06 8:14:35,5231,5.21,43.14,-16244.03,2118
2024-10-06 8:14:36,5196,5.25,42.78,-16166.73,2119
2024-10-06 8:14:37,5154,5.27,42.35,-16073.41,2120
2024-10-06 8:14:38,5113,5.29,41.93,-15981.72,2121
2024-10-06 8:14:39,5065,5.32,41.44,-15873.61,2122
2024-10-06 8:14:40,5018,5.34,40.96,-15766.94,2123
2024-10-06 8:14:41,4975,5.38,40.52,-15668.64,2124
2024-10-06 8:14:42,4931,5.4,40.07,-15567.35,2125
2024-10-06 8:14:43,4888,5.43,39.63,-15467.64,2126
2024-10-06 8:14:44,4840,5.46,39.14,-15355.5,2127
2024-10-06 8:14:45,4794,5.49,38.67,-15247.19,2128
2024-10-06 8:14:46,4753,5.53,38.25,-15149.93,2129
2024-10-06 8:14:47,4703,5.56,37.74,-15030.4,2130
2024-10-06 8:14:48,4663,5.6,37.33,-14934.03,2131
2024-10-06 8:14:49,4613,5.64,36.82,-14812.63,2132
2024-10-06 8:14:50,4573,5.67,36.41,-14714.74,2133
2024-10-06 8:14:51,4526,5.71,35.93,-14598.82,2134
2024-10-06 8:14:52,4481,5.74,35.47,-14486.93,2135
2024-10-06 8:14:53,4439,5.78,35.04,-14381.67,2136
2024-10-06 8:14:54,4389,5.82,34.53,-14255.3,2137
2024-10-06 8:14:55,4342,5.86,34.05,-14135.45,2138
2024-10-06 8:14:56,4290,5.9,33.52,-14001.61,2139
2024-10-06 8:14:57,4238,5.95,32.98,-13866.46,2140
2024-10-06 8:14:58,4195,6,32.55,-13753.68,2141
2024-10-06 8:14:59,4145,6.05,32.03,-13621.36,2142
2024-10-06 8:15:00,4100,6.09,31.57,-13501.16,2143
2024-10-06 8:15:01,4050,6.14,31.06,-13366.34,2144
2024-10-06 8:15:02,4002,6.2,30.57,-13235.65,2145
2024-10-06 8:15:03,3955,6.24,30.09,-13106.44,2146
2024-10-06 8:15:04,3905,6.3,29.58,-12967.61,2147
2024-10-06 8:15:05,3860,6.36,29.12,-12841.43,2148
2024-10-06 8:15:06,3810,6.43,28.61,-12699.82,2149
2024-10-06 8:15:07,3765,6.48,28.15,-12571.08,2150
2024-10-06 8:15:09,3712,6.54,27.6,-12417.85,2151
2024-10-06 8:15:10,3667,6.61,27.14,-12286.35,2152
2024-10-06 8:15:11,3620,6.71,26.66,-12147.6,2153
2024-10-06 8:15:12,3571,6.8,26.16,-12001.39,2154
2024-10-06 8:15:13,3524,6.89,25.68,-11859.61,2155
2024-10-06 8:15:14,3475,6.98,25.18,-11710.15,2156
2024-10-06 8:15:15,3434,7.08,24.76,-11583.79,2157
2024-10-06 8:15:16,3382,7.19,24.23,-11421.74,2158
2024-10-06 8:15:17,3341,7.29,23.81,-11292.55,2159
2024-10-06 8:15:18,3289,7.41,23.28,-11126.83,2160
