Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),Timestamp(Sec),,,
2024-08-28 12:08:09,14644,4.24,139.42,-29346.54,1583,,,
2024-08-28 12:08:10,14598,4.24,138.95,-29302.47,1584,,,
2024-08-28 12:08:11,14552,4.24,138.47,-29258.27,1585,,,
2024-08-28 12:08:12,14505,4.24,137.99,-29213,1586,,,
2024-08-28 12:08:13,14459,4.23,137.52,-29168.57,1587,,,
2024-08-28 12:08:14,14414,4.23,137.06,-29125.01,1588,,,
2024-08-28 12:08:15,14367,4.23,136.58,-29079.39,1589,,,
2024-08-28 12:08:16,14320,4.22,136.1,-29033.64,1590,,,
2024-08-28 12:08:17,14274,4.22,135.63,-28988.75,1591,,,
2024-08-28 12:08:18,14227,4.22,135.15,-28942.77,1592,,,
2024-08-28 12:08:19,14179,4.22,134.66,-28895.68,1593,,,
2024-08-28 12:08:20,14135,4.22,134.21,-28852.4,1594,,,
2024-08-28 12:08:21,14091,4.21,133.76,-28809.01,1595,,,
2024-08-28 12:08:22,14043,4.21,133.27,-28761.55,1596,,,
2024-08-28 12:08:23,13996,4.21,132.79,-28714.96,1597,,,
2024-08-28 12:08:24,13950,4.21,132.32,-28669.23,1598,,,
2024-08-28 12:08:25,13904,4.2,131.85,-28623.38,1599,,,
2024-08-28 12:08:26,13857,4.2,131.37,-28576.39,1600,,,
2024-08-28 12:08:27,13812,4.2,130.91,-28531.3,1601,,,
2024-08-28 12:08:28,13766,4.2,130.44,-28485.08,1602,,,
2024-08-28 12:08:29,13719,4.19,129.96,-28437.72,1603,,,
2024-08-28 12:08:30,13675,4.19,129.5,-28393.27,1604,,,
2024-08-28 12:08:31,13631,4.19,129.05,-28348.7,1605,,,
2024-08-28 12:08:32,13584,4.19,128.57,-28300.96,1606,,,
2024-08-28 12:08:33,13538,4.18,128.1,-28254.11,1607,,,
2024-08-28 12:08:34,13493,4.18,127.64,-28208.15,1608,,,
2024-08-28 12:08:35,13448,4.18,127.18,-28162.07,1609,,,
2024-08-28 12:08:36,13403,4.18,126.72,-28115.87,1610,,,
2024-08-28 12:08:37,13361,4.18,126.29,-28072.63,1611,,,
2024-08-28 12:08:38,13315,4.18,125.82,-28025.14,1612,,,
2024-08-28 12:08:39,13271,4.18,125.37,-27979.6,1613,,,
2024-08-28 12:08:40,13225,4.17,124.9,-27931.85,1614,,,
2024-08-28 12:08:41,13180,4.17,124.44,-27885.02,1615,,,
2024-08-28 12:08:42,13134,4.17,123.97,-27837,1616,,,
2024-08-28 12:08:43,13087,4.17,123.49,-27787.81,1617,,,
2024-08-28 12:08:44,13042,4.17,123.03,-27740.57,1618,,,
2024-08-28 12:08:45,12996,4.16,122.56,-27692.14,1619,,,
2024-08-28 12:08:46,12950,4.16,122.09,-27643.58,1620,,,
2024-08-28 12:08:47,12904,4.16,121.62,-27594.88,1621,,,
2024-08-28 12:08:48,12858,4.14,121.15,-27546.04,1622,,,
2024-08-28 12:08:49,12813,4.14,120.69,-27498.12,1623,,,
2024-08-28 12:08:50,12768,4.14,120.23,-27450.05,1624,,,
2024-08-28 12:08:51,12724,4.14,119.78,-27402.94,1625,,,
2024-08-28 12:08:52,12680,4.14,119.33,-27355.69,1626,,,
2024-08-28 12:08:53,12635,4.13,118.87,-27307.22,1627,,,
2024-08-28 12:08:54,12590,4.14,118.41,-27258.62,1628,,,
2024-08-28 12:08:55,12546,4.13,117.96,-27210.96,1629,,,
2024-08-28 12:08:56,12500,4.13,117.49,-27160.99,1630,,,
2024-08-28 12:08:57,12454,4.13,117.02,-27110.88,1631,,,
2024-08-28 12:08:59,12409,4.12,116.56,-27061.7,1632,,,
2024-08-28 12:09:00,12364,4.12,116.1,-27012.38,1633,,,
2024-08-28 12:09:01,12321,4.12,115.66,-26965.11,1634,,,
2024-08-28 12:09:02,12276,4.12,115.2,-26915.5,1635,,,
2024-08-28 12:09:03,12232,4.12,114.75,-26866.86,1636,,,
2024-08-28 12:09:04,12187,4.12,114.29,-26816.95,1637,,,
2024-08-28 12:09:05,12143,4.11,113.84,-26768.03,1638,,,
2024-08-28 12:09:06,12097,4.11,113.37,-26716.71,1639,,,
2024-08-28 12:09:07,12052,4.11,112.91,-26666.36,1640,,,
2024-08-28 12:09:08,12006,4.11,112.43,-26614.74,1641,,,
2024-08-28 12:09:09,11962,4.11,111.98,-26565.2,1642,,,
2024-08-28 12:09:10,11916,4.1,111.51,-26513.26,1643,,,
2024-08-28 12:09:11,11871,4.1,111.05,-26462.29,1644,,,
2024-08-28 12:09:12,11826,4.1,110.59,-26411.17,1645,,,
2024-08-28 12:09:13,11781,4.1,110.13,-26359.88,1646,,,
2024-08-28 12:09:14,11735,4.1,109.66,-26307.3,1647,,,
2024-08-28 12:09:15,11689,4.1,109.19,-26254.54,1648,,,
2024-08-28 12:09:16,11646,4.09,108.75,-26205.07,1649,,,
2024-08-28 12:09:17,11601,4.09,108.29,-26153.14,1650,,,
2024-08-28 12:09:18,11555,4.09,107.82,-26099.9,1651,,,
2024-08-28 12:09:19,11510,4.09,107.36,-26047.64,1652,,,
2024-08-28 12:09:20,11465,4.09,106.9,-25995.22,1653,,,
2024-08-28 12:09:21,11419,4.09,106.43,-25941.45,1654,,,
2024-08-28 12:09:22,11374,4.09,105.97,-25888.7,1655,,,
2024-08-28 12:09:23,11329,4.08,105.51,-25835.77,1656,,,
2024-08-28 12:09:24,11284,4.09,105.05,-25782.66,1657,,,
2024-08-28 12:09:25,11239,4.09,104.59,-25729.38,1658,,,
2024-08-28 12:09:26,11193,4.08,104.12,-25674.75,1659,,,
2024-08-28 12:09:27,11146,4.08,103.64,-25618.74,1660,,,
2024-08-28 12:09:28,11099,4.08,103.16,-25562.54,1661,,,
2024-08-28 12:09:29,11053,4.08,102.69,-25507.34,1662,,,
2024-08-28 12:09:30,11007,4.08,102.22,-25451.96,1663,,,
2024-08-28 12:09:31,10960,4.08,101.74,-25395.18,1664,,,
2024-08-28 12:09:32,10911,4.08,101.24,-25335.77,1665,,,
2024-08-28 12:09:33,10863,4.08,100.74,-25277.37,1666,,,
2024-08-28 12:09:34,10818,4.08,100.28,-25222.43,1667,,,
2024-08-28 12:09:35,10773,4.08,99.82,-25167.3,1668,,,
2024-08-28 12:09:36,10729,4.08,99.37,-25113.22,1669,,,
2024-08-28 12:09:37,10682,4.08,98.89,-25055.25,1670,,,
2024-08-28 12:09:38,10637,4.08,98.43,-24999.55,1671,,,
2024-08-28 12:09:39,10591,4.08,97.96,-24942.42,1672,,,
2024-08-28 12:09:40,10547,4.08,97.51,-24887.58,1673,,,
2024-08-28 12:09:41,10501,4.08,97.04,-24830.05,1674,,,
2024-08-28 12:09:42,10457,4.08,96.59,-24774.83,1675,,,
2024-08-28 12:09:43,10411,4.08,96.12,-24716.91,1676,,,
2024-08-28 12:09:44,10365,4.08,95.65,-24658.77,1677,,,
2024-08-28 12:09:45,10319,4.07,95.18,-24600.43,1678,,,
2024-08-28 12:09:46,10272,4.07,94.7,-24540.59,1679,,,
2024-08-28 12:09:47,10226,4.08,94.23,-24481.82,1680,,,
2024-08-28 12:09:48,10179,4.08,93.75,-24421.54,1681,,,
2024-08-28 12:09:49,10134,4.08,93.29,-24363.63,1682,,,
2024-08-28 12:09:50,10088,4.08,92.82,-24304.21,1683,,,
2024-08-28 12:09:51,10043,4.08,92.36,-24245.86,1684,,,
2024-08-28 12:09:52,9997,4.08,91.89,-24186,1685,,,
2024-08-28 12:09:53,9952,4.08,91.43,-24127.22,1686,,,
2024-08-28 12:09:54,9908,4.09,90.98,-24069.55,1687,,,
2024-08-28 12:09:55,9863,4.09,90.52,-24010.34,1688,,,
2024-08-28 12:09:56,9817,4.09,90.05,-23949.6,1689,,,
2024-08-28 12:09:57,9770,4.09,89.57,-23887.29,1690,,,
2024-08-28 12:09:58,9725,4.09,89.1,-23827.41,1691,,,
2024-08-28 12:10:00,9679,4.09,88.63,-23765.97,1692,,,
2024-08-28 12:10:01,9635,4.09,88.18,-23706.98,1693,,,
2024-08-28 12:10:02,9589,4.09,87.71,-23645.07,1694,,,
2024-08-28 12:10:03,9545,4.1,87.26,-23585.63,1695,,,
2024-08-28 12:10:04,9497,4.09,86.77,-23520.53,1696,,,
2024-08-28 12:10:05,9451,4.1,86.3,-23457.89,1697,,,
2024-08-28 12:10:06,9406,4.09,85.84,-23396.37,1698,,,
2024-08-28 12:10:07,9360,4.09,85.37,-23333.24,1699,,,
2024-08-28 12:10:08,9312,4.09,84.88,-23267.1,1700,,,
2024-08-28 12:10:09,9265,4.09,84.4,-23202.06,1701,,,
2024-08-28 12:10:10,9218,4.09,83.92,-23136.77,1702,,,
2024-08-28 12:10:11,9170,4.09,83.43,-23069.79,1703,,,
2024-08-28 12:10:12,9125,4.09,82.97,-23006.76,1704,,,
2024-08-28 12:10:13,9080,4.09,82.51,-22943.47,1705,,,
2024-08-28 12:10:14,9036,4.09,82.06,-22881.33,1706,,,
2024-08-28 12:10:15,8991,4.09,81.6,-22817.53,1707,,,
2024-08-28 12:10:16,8946,4.09,81.14,-22753.48,1708,,,
2024-08-28 12:10:17,8901,4.1,80.68,-22689.15,1709,,,
2024-08-28 12:10:18,8859,4.1,80.25,-22628.89,1710,,,
2024-08-28 12:10:19,8812,4.1,79.77,-22561.17,1711,,,
2024-08-28 12:10:20,8766,4.1,79.3,-22494.61,1712,,,
2024-08-28 12:10:21,8718,4.1,78.81,-22424.85,1713,,,
2024-08-28 12:10:22,8672,4.11,78.34,-22357.7,1714,,,
2024-08-28 12:10:23,8625,4.11,77.85,-22288.8,1715,,,
2024-08-28 12:10:24,8580,4.11,77.39,-22222.54,1716,,,
2024-08-28 12:10:25,8534,4.11,76.92,-22154.52,1717,,,
2024-08-28 12:10:26,8490,4.12,76.47,-22089.18,1718,,,
2024-08-28 12:10:27,8446,4.12,76.02,-22023.56,1719,,,
2024-08-28 12:10:28,8402,4.13,75.57,-21957.67,1720,,,
2024-08-28 12:10:29,8356,4.13,75.1,-21888.48,1721,,,
2024-08-28 12:10:30,8312,4.13,74.65,-21822.01,1722,,,
2024-08-28 12:10:31,8267,4.13,74.19,-21753.75,1723,,,
2024-08-28 12:10:32,8223,4.13,73.74,-21686.69,1724,,,
2024-08-28 12:10:33,8176,4.14,73.26,-21614.75,1725,,,
2024-08-28 12:10:34,8131,4.14,72.8,-21545.55,1726,,,
2024-08-28 12:10:35,8085,4.16,72.33,-21474.51,1727,,,
2024-08-28 12:10:36,8041,4.16,71.88,-21406.23,1728,,,
2024-08-28 12:10:37,7995,4.16,71.41,-21334.53,1729,,,
2024-08-28 12:10:38,7950,4.16,70.95,-21264.06,1730,,,
2024-08-28 12:10:39,7904,4.17,70.48,-21191.7,1731,,,
2024-08-28 12:10:40,7860,4.18,70.03,-21122.16,1732,,,
2024-08-28 12:10:41,7815,4.18,69.57,-21050.71,1733,,,
2024-08-28 12:10:42,7769,4.18,69.1,-20977.33,1734,,,
2024-08-28 12:10:43,7722,4.18,68.62,-20902,1735,,,
2024-08-28 12:10:44,7674,4.18,68.13,-20824.67,1736,,,
2024-08-28 12:10:45,7627,4.19,67.65,-20748.58,1737,,,
2024-08-28 12:10:46,7579,4.19,67.16,-20670.47,1738,,,
2024-08-28 12:10:47,7532,4.19,66.68,-20593.6,1739,,,
2024-08-28 12:10:48,7484,4.2,66.18,-20514.69,1740,,,
2024-08-28 12:10:49,7436,4.21,65.69,-20435.38,1741,,,
2024-08-28 12:10:50,7391,4.21,65.23,-20360.64,1742,,,
2024-08-28 12:10:51,7345,4.22,64.76,-20283.86,1743,,,
2024-08-28 12:10:52,7299,4.22,64.29,-20206.69,1744,,,
2024-08-28 12:10:53,7255,4.23,63.84,-20132.51,1745,,,
2024-08-28 12:10:54,7210,4.24,63.38,-20056.26,1746,,,
2024-08-28 12:10:55,7164,4.24,62.91,-19977.92,1747,,,
2024-08-28 12:10:56,7118,4.24,62.44,-19899.17,1748,,,
2024-08-28 12:10:57,7072,4.26,61.97,-19820,1749,,,
2024-08-28 12:10:58,7026,4.27,61.5,-19740.43,1750,,,
2024-08-28 12:11:00,6980,4.28,61.03,-19660.43,1751,,,
2024-08-28 12:11:01,6935,4.29,60.57,-19581.74,1752,,,
2024-08-28 12:11:02,6888,4.3,60.09,-19499.12,1753,,,
2024-08-28 12:11:03,6841,4.31,59.61,-19416.05,1754,,,
2024-08-28 12:11:04,6795,4.32,59.14,-19334.29,1755,,,
2024-08-28 12:11:05,6750,4.33,58.68,-19253.88,1756,,,
2024-08-28 12:11:06,6705,4.35,58.22,-19173.02,1757,,,
2024-08-28 12:11:07,6659,4.36,57.75,-19089.92,1758,,,
2024-08-28 12:11:08,6613,4.37,57.28,-19006.35,1759,,,
2024-08-28 12:11:09,6567,4.38,56.81,-18922.31,1760,,,
2024-08-28 12:11:10,6520,4.39,56.32,-18835.95,1761,,,
2024-08-28 12:11:11,6474,4.4,55.85,-18750.94,1762,,,
2024-08-28 12:11:12,6428,4.41,55.38,-18665.43,1763,,,
2024-08-28 12:11:13,6382,4.42,54.91,-18579.44,1764,,,
2024-08-28 12:11:14,6338,4.44,54.46,-18496.7,1765,,,
2024-08-28 12:11:15,6292,4.45,53.99,-18409.71,1766,,,
2024-08-28 12:11:16,6246,4.46,53.52,-18322.2,1767,,,
2024-08-28 12:11:17,6201,4.48,53.06,-18236.09,1768,,,
2024-08-28 12:11:18,6156,4.49,52.6,-18149.47,1769,,,
2024-08-28 12:11:19,6108,4.5,52.11,-18056.51,1770,,,
2024-08-28 12:11:20,6063,4.51,51.65,-17968.82,1771,,,
2024-08-28 12:11:21,6015,4.53,51.16,-17874.7,1772,,,
2024-08-28 12:11:22,5969,4.54,50.69,-17783.93,1773,,,
2024-08-28 12:11:23,5922,4.56,50.21,-17690.6,1774,,,
2024-08-28 12:11:24,5874,4.56,49.72,-17594.67,1775,,,
2024-08-28 12:11:25,5826,4.58,49.23,-17498.09,1776,,,
2024-08-28 12:11:26,5779,4.6,48.75,-17402.9,1777,,,
2024-08-28 12:11:27,5733,4.6,48.28,-17309.13,1778,,,
2024-08-28 12:11:28,5687,4.62,47.8,-17214.75,1779,,,
2024-08-28 12:11:29,5640,4.63,47.32,-17117.67,1780,,,
2024-08-28 12:11:30,5594,4.64,46.85,-17022.03,1781,,,
2024-08-28 12:11:31,5548,4.66,46.38,-16925.74,1782,,,
2024-08-28 12:11:32,5505,4.67,45.94,-16835.15,1783,,,
2024-08-28 12:11:33,5457,4.7,45.45,-16733.34,1784,,,
2024-08-28 12:11:34,5410,4.71,44.97,-16632.96,1785,,,
2024-08-28 12:11:35,5364,4.73,44.5,-16534.02,1786,,,
2024-08-28 12:11:36,5315,4.74,44,-16427.86,1787,,,
2024-08-28 12:11:37,5271,4.76,43.55,-16331.87,1788,,,
2024-08-28 12:11:38,5223,4.78,43.06,-16226.41,1789,,,
2024-08-28 12:11:39,5178,4.81,42.6,-16126.81,1790,,,
2024-08-28 12:11:40,5131,4.83,42.12,-16022.04,1791,,,
2024-08-28 12:11:41,5086,4.85,41.66,-15921.01,1792,,,
2024-08-28 12:11:42,5041,4.87,41.2,-15819.24,1793,,,
2024-08-28 12:11:43,4991,4.9,40.69,-15705.3,1794,,,
2024-08-28 12:11:44,4947,4.93,40.24,-15604.27,1795,,,
2024-08-28 12:11:45,4896,4.96,39.71,-15486.24,1796,,,
2024-08-28 12:11:46,4852,4.99,39.26,-15383.62,1797,,,
2024-08-28 12:11:47,4806,5.04,38.79,-15275.52,1798,,,
2024-08-28 12:11:48,4758,5.08,38.3,-15161.83,1799,,,
2024-08-28 12:11:49,4718,5.11,37.89,-15066.37,1800,,,
2024-08-28 12:11:50,4670,5.16,37.4,-14950.95,1801,,,
2024-08-28 12:11:51,4626,5.2,36.95,-14844.29,1802,,,
2024-08-28 12:11:52,4582,5.25,36.5,-14736.82,1803,,,
2024-08-28 12:11:53,4535,5.28,36.02,-14621.1,1804,,,
2024-08-28 12:11:54,4491,5.32,35.57,-14511.87,1805,,,
2024-08-28 12:11:55,4440,5.36,35.05,-14384.18,1806,,,
2024-08-28 12:11:56,4395,5.4,34.59,-14270.52,1807,,,
2024-08-28 12:11:57,4348,5.44,34.11,-14150.81,1808,,,
2024-08-28 12:11:58,4297,5.5,33.59,-14019.7,1809,,,
2024-08-28 12:11:59,4254,5.54,33.15,-13908.18,1810,,,
2024-08-28 12:12:00,4206,5.6,32.66,-13782.62,1811,,,
2024-08-28 12:12:02,4158,5.64,32.17,-13655.89,1812,,,
2024-08-28 12:12:03,4113,5.71,31.71,-13535.99,1813,,,
2024-08-28 12:12:04,4062,5.76,31.18,-13398.82,1814,,,
2024-08-28 12:12:05,4016,5.83,30.71,-13273.9,1815,,,
2024-08-28 12:12:06,3969,5.9,30.23,-13145.06,1816,,,
2024-08-28 12:12:07,3922,5.97,29.75,-13014.97,1817,,,
2024-08-28 12:12:08,3877,6.03,29.29,-12889.24,1818,,,
2024-08-28 12:12:09,3831,6.1,28.82,-12759.47,1819,,,
2024-08-28 12:12:10,3784,6.17,28.34,-12625.59,1820,,,
2024-08-28 12:12:11,3738,6.23,27.87,-12493.24,1821,,,
2024-08-28 12:12:12,3692,6.29,27.4,-12359.57,1822,,,
2024-08-28 12:12:13,3646,6.34,26.93,-12224.54,1823,,,
2024-08-28 12:12:14,3600,6.38,26.46,-12088.11,1824,,,
2024-08-28 12:12:15,3553,6.44,25.98,-11947.27,1825,,,
2024-08-28 12:12:16,3509,6.5,25.53,-11814.04,1826,,,
2024-08-28 12:12:17,3463,6.56,25.06,-11673.3,1827,,,
2024-08-28 12:12:18,3413,6.62,24.55,-11518.58,1828,,,
2024-08-28 12:12:19,3368,6.71,24.09,-11377.77,1829,,,
2024-08-28 12:12:20,3321,6.8,23.61,-11229.06,1830,,,
2024-08-28 12:12:21,3269,6.9,23.07,-11062.54,1831,,,
2024-08-28 12:12:22,3221,7,22.58,-10906.9,1832,,,
2024-08-28 12:12:23,3176,7.11,22.12,-10759.28,1833,,,
2024-08-28 12:12:24,3122,7.23,21.57,-10579.88,1834,,,
2024-08-28 12:12:25,3075,7.36,21.09,-10421.68,1835,,,
2024-08-28 12:12:26,3027,7.48,20.6,-10258.08,1836,,,
2024-08-28 12:12:27,2974,7.6,20.06,-10074.98,1837,,,
2024-08-28 12:12:28,2928,7.73,19.59,-9913.92,1838,,,
2024-08-28 12:12:29,2883,7.85,19.13,-9754.35,1839,,,
2024-08-28 12:12:30,2832,7.99,18.6,-9571.05,1840,,,
2024-08-28 12:12:31,2786,8.14,18.13,-9403.42,1841,,,
2024-08-28 12:12:32,2739,8.3,17.65,-9229.81,1842,,,
2024-08-28 12:12:33,2689,8.45,17.14,-9042.46,1843,,,
2024-08-28 12:12:34,2640,8.66,16.64,-8856.08,1844,,,
2024-08-28 12:12:35,2593,8.9,16.16,-8674.67,1845,,,
2024-08-28 12:12:36,2545,9.15,15.67,-8486.63,1846,,,
2024-08-28 12:12:37,2499,9.42,15.2,-8303.72,1847,,,
2024-08-28 12:12:38,2456,9.7,14.76,-8130.24,1848,,,
2024-08-28 12:12:39,2408,10.01,14.27,-7933.67,1849,,,
2024-08-28 12:12:40,2360,10.34,13.78,-7733.9,1850,,,
2024-08-28 12:12:41,2315,10.7,13.32,-7543.6,1851,,,
2024-08-28 12:12:42,2268,11.11,12.84,-7341.62,1852,,,
2024-08-28 12:12:43,2222,11.62,12.37,-7140.63,1853,,,
2024-08-28 12:12:44,2176,12.21,11.89,-6936.24,1854,,,
2024-08-28 12:12:45,2126,12.87,11.38,-6710.07,1855,,,
2024-08-28 12:12:46,2076,13.6,10.87,-6479.55,1856,,,
2024-08-28 12:12:47,2027,14.41,10.37,-6249.24,1857,,,
2024-08-28 12:12:48,1977,15.29,9.86,-6009.53,1858,,,
2024-08-28 12:12:49,1925,16.21,9.33,-5754.98,1859,,,
2024-08-28 12:12:50,1878,17.01,8.85,-5520.05,1860,,,
2024-08-28 12:12:51,1858,17.7,8.64,-5418.64,1861,,,
2024-08-28 12:12:52,1859,18.19,8.65,-5423.73,1862,,,
2024-08-28 12:12:53,1846,18.6,8.52,-5357.37,1863,,,
2024-08-28 12:12:54,1835,18.95,8.41,-5300.92,1864,,,
2024-08-28 12:12:55,1835,19.26,8.41,-5300.92,1865,,,
2024-08-28 12:12:56,1840,19.53,8.46,-5326.62,1866,,,
2024-08-28 12:12:57,1840,19.75,8.46,-5326.62,1867,,,
2024-08-28 12:12:58,1832,19.97,8.38,-5285.48,1868,,,
2024-08-28 12:12:59,1815,20.19,8.2,-5197.58,1869,,,
2024-08-28 12:13:00,1811,20.4,8.16,-5176.8,1870,,,
2024-08-28 12:13:01,1799,20.58,8.04,-5114.24,1871,,,
2024-08-28 12:13:03,1764,20.75,7.68,-4929.82,1872,,,
2024-08-28 12:13:04,1723,20.93,7.26,-4709.98,1873,,,
2024-08-28 12:13:05,1673,21.08,6.75,-4436.07,1874,,,
2024-08-28 12:13:06,1623,21.23,6.24,-4155.45,1875,,,
2024-08-28 12:13:07,1576,21.36,5.76,-3885.21,1876,,,
2024-08-28 12:13:08,1530,21.48,5.29,-3614.33,1877,,,
2024-08-28 12:13:09,1483,21.59,4.81,-3330.67,1878,,,
2024-08-28 12:13:10,1439,21.69,4.36,-3058.43,1879,,,
2024-08-28 12:13:11,1400,21.78,3.96,-2811.43,1880,,,
2024-08-28 12:13:12,1357,21.87,3.52,-2532.55,1881,,,
2024-08-28 12:13:13,1318,21.94,3.12,-2273.37,1882,,,
2024-08-28 12:13:14,1275,22.02,2.68,-1980.29,1883,,,
2024-08-28 12:13:15,1234,22.08,2.26,-1693.3,1884,,,
2024-08-28 12:13:16,1190,22.15,1.81,-1376.58,1885,,,
2024-08-28 12:13:17,1153,22.22,1.43,-1102.83,1886,,,
2024-08-28 12:13:18,1119,22.29,1.08,-844.93,1887,,,
2024-08-28 12:13:19,1082,22.38,0.71,-556.95,1888,,,
2024-08-28 12:13:20,1053,22.46,0.41,-325.62,1889,,,
2024-08-28 12:13:21,1030,22.53,0.17,-138.45,1890,,,
2024-08-28 12:13:22,1033,22.6,0.2,-163.06,1891,,,
2024-08-28 12:13:23,1052,22.66,0.4,-317.55,1892,,,
2024-08-28 12:13:24,1059,22.7,0.47,-373.9,1893,,,
2024-08-28 12:13:25,1056,22.73,0.44,-349.79,1894,,,
2024-08-28 12:13:26,1043,22.76,0.31,-244.65,1895,,,
2024-08-28 12:13:27,1041,22.8,0.29,-228.38,1896,,,
2024-08-28 12:13:28,1049,22.83,0.37,-293.31,1897,,,
2024-08-28 12:13:29,1043,22.86,0.31,-244.65,1898,,,
2024-08-28 12:13:30,1035,22.88,0.23,-179.43,1899,,,
2024-08-28 12:13:31,1026,22.9,0.13,-105.55,1900,,,
2024-08-28 12:13:32,1014,22.93,0.01,-6.24,1901,,,
2024-08-28 12:13:33,1012,22.95,-0.01,10.41,1902,,,
2024-08-28 12:13:34,1020,22.97,0.07,-56.01,1903,,,
2024-08-28 12:13:35,1017,23,0.04,-31.16,1904,,,
2024-08-28 12:13:36,1010,23.02,-0.03,27.08,1905,,,
2024-08-28 12:13:37,1010,23.05,-0.03,27.08,1906,,,
2024-08-28 12:13:38,1008,23.07,-0.05,43.78,1907,,,
2024-08-28 12:13:39,1006,23.09,-0.07,60.5,1908,,,
2024-08-28 12:13:40,1003,23.11,-0.1,85.64,1909,,,
2024-08-28 12:13:41,1002,23.12,-0.11,94.03,1910,,,
2024-08-28 12:13:42,1003,23.12,-0.1,85.64,1911,,,
2024-08-28 12:13:43,1003,23.1,-0.1,85.64,1912,,,
2024-08-28 12:13:44,1003,23.07,-0.1,85.64,1913,,,
2024-08-28 12:13:45,1002,23.03,-0.11,94.03,1914,,,
2024-08-28 12:13:46,1002,22.98,-0.11,94.03,1915,,,
2024-08-28 12:13:47,1002,22.92,-0.11,94.03,1916,,,
2024-08-28 12:13:48,1002,22.86,-0.11,94.03,1917,,,
2024-08-28 12:13:49,1002,22.8,-0.11,94.03,1918,,,
2024-08-28 12:13:50,1002,22.74,-0.11,94.03,1919,,,
2024-08-28 12:13:51,1002,22.68,-0.11,94.03,1920,,,
2024-08-28 12:13:52,1002,22.62,-0.11,94.03,1921,,,
2024-08-28 12:13:53,1001,22.56,-0.12,102.43,1922,,,
2024-08-28 12:13:54,1002,22.5,-0.11,94.03,1923,,,
2024-08-28 12:13:55,1001,22.44,-0.12,102.43,1924,,,
2024-08-28 12:13:56,1001,22.38,-0.12,102.43,1925,,,
2024-08-28 12:13:57,1001,22.33,-0.12,102.43,1926,,,
2024-08-28 12:13:58,1001,22.27,-0.12,102.43,1927,,,
2024-08-28 12:13:59,1001,22.22,-0.12,102.43,1928,,,
2024-08-28 12:14:00,1001,22.17,-0.12,102.43,1929,,,
2024-08-28 12:14:01,1001,22.12,-0.12,102.43,1930,,,
2024-08-28 12:14:02,1001,22.06,-0.12,102.43,1931,,,
2024-08-28 12:14:04,1001,22.02,-0.12,102.43,1932,,,
2024-08-28 12:14:05,1001,21.97,-0.12,102.43,1933,,,
2024-08-28 12:14:06,1001,21.93,-0.12,102.43,1934,,,
2024-08-28 12:14:07,1001,21.89,-0.12,102.43,1935,,,
2024-08-28 12:14:08,1001,21.84,-0.12,102.43,1936,,,
2024-08-28 12:14:09,1000,21.81,-0.13,110.84,1937,,,
2024-08-28 12:14:10,1001,21.77,-0.12,102.43,1938,,,
2024-08-28 12:14:11,1000,21.73,-0.13,110.84,1939,,,
2024-08-28 12:14:12,1000,21.69,-0.13,110.84,1940,,,
2024-08-28 12:14:13,1000,21.65,-0.13,110.84,1941,,,
2024-08-28 12:14:14,1000,21.62,-0.13,110.84,1942,,,
2024-08-28 12:14:15,1000,21.58,-0.13,110.84,1943,,,
2024-08-28 12:14:16,1000,21.55,-0.13,110.84,1944,,,
2024-08-28 12:14:17,1000,21.51,-0.13,110.84,1945,,,
2024-08-28 12:14:18,1000,21.47,-0.13,110.84,1946,,,
2024-08-28 12:14:19,1000,21.44,-0.13,110.84,1947,,,
2024-08-28 12:14:20,1000,21.41,-0.13,110.84,1948,,,
2024-08-28 12:14:21,1000,21.38,-0.13,110.84,1949,,,
2024-08-28 12:14:22,1000,21.35,-0.13,110.84,1950,,,
2024-08-28 12:14:23,1000,21.32,-0.13,110.84,1951,,,
2024-08-28 12:14:24,999,21.29,-0.14,119.25,1952,,,
2024-08-28 12:14:25,998,21.25,-0.15,127.67,1953,,,
2024-08-28 12:14:26,1000,21.25,-0.13,110.84,1954,,,
2024-08-28 12:14:27,1000,21.23,-0.13,110.84,1955,,,
2024-08-28 12:14:28,999,21.19,-0.14,119.25,1956,,,
2024-08-28 12:14:29,1000,21.18,-0.13,110.84,1957,,,
2024-08-28 12:14:30,1000,21.17,-0.13,110.84,1958,,,
2024-08-28 12:14:31,1000,21.16,-0.13,110.84,1959,,,
2024-08-28 12:14:32,1000,21.14,-0.13,110.84,1960,,,
2024-08-28 12:14:33,1000,21.12,-0.13,110.84,1961,,,
2024-08-28 12:14:34,1000,21.1,-0.13,110.84,1962,,,
2024-08-28 12:14:35,999,21.08,-0.14,119.25,1963,,,
2024-08-28 12:14:36,1000,21.07,-0.13,110.84,1964,,,
2024-08-28 12:14:37,1000,21.05,-0.13,110.84,1965,,,
2024-08-28 12:14:38,1000,21.03,-0.13,110.84,1966,,,
2024-08-28 12:14:39,999,21.01,-0.14,119.25,1967,,,
2024-08-28 12:14:40,999,20.99,-0.14,119.25,1968,,,
2024-08-28 12:14:41,999,20.98,-0.14,119.25,1969,,,
2024-08-28 12:14:42,999,20.96,-0.14,119.25,1970,,,
2024-08-28 12:14:43,999,20.94,-0.14,119.25,1971,,,
2024-08-28 12:14:44,999,20.92,-0.14,119.25,1972,,,
